data,cod_ibge,municipio,grupo,cadastrados,contatados
2026-06-11,5107958,Tangará da Serra,pop_rua,55,18
2026-06-12,5107958,Tangará da Serra,idosos_sozinhos,1335,554
2026-06-12,5107958,Tangará da Serra,acamados,333,141
2026-06-12,5107958,Tangará da Serra,gestantes_risco,222,91
2026-06-12,5107958,Tangará da Serra,pop_rua,55,22
2026-06-13,5107958,Tangará da Serra,idosos_sozinhos,1335,658
2026-06-13,5107958,Tangará da Serra,acamados,333,164
2026-06-13,5107958,Tangará da Serra,gestantes_risco,222,115
2026-06-13,5107958,Tangará da Serra,pop_rua,55,26
2026-06-14,5107958,Tangará da Serra,idosos_sozinhos,1335,764
2026-06-14,5107958,Tangará da Serra,acamados,333,189
2026-06-14,5107958,Tangará da Serra,gestantes_risco,222,127
2026-06-14,5107958,Tangará da Serra,pop_rua,55,31
2026-06-15,5107958,Tangará da Serra,idosos_sozinhos,1335,849
2026-06-15,5107958,Tangará da Serra,acamados,333,221
2026-06-15,5107958,Tangará da Serra,gestantes_risco,222,147
2026-06-15,5107958,Tangará da Serra,pop_rua,55,35
2026-06-16,5107958,Tangará da Serra,idosos_sozinhos,1335,1000
2026-06-16,5107958,Tangará da Serra,acamados,333,236
2026-06-16,5107958,Tangará da Serra,gestantes_risco,222,160
2026-06-16,5107958,Tangará da Serra,pop_rua,55,39
2026-06-17,5107958,Tangará da Serra,idosos_sozinhos,1335,1051
2026-06-17,5107958,Tangará da Serra,acamados,333,260
2026-06-17,5107958,Tangará da Serra,gestantes_risco,222,174
2026-06-17,5107958,Tangará da Serra,pop_rua,55,44
2026-06-18,5107958,Tangará da Serra,idosos_sozinhos,1335,1180
2026-06-18,5107958,Tangará da Serra,acamados,333,297
2026-06-18,5107958,Tangará da Serra,gestantes_risco,222,191
2026-06-18,5107958,Tangará da Serra,pop_rua,55,49
2026-04-28,5101803,Barra do Garças,idosos_sozinhos,857,173
2026-04-28,5101803,Barra do Garças,acamados,214,42
2026-04-28,5101803,Barra do Garças,gestantes_risco,142,26
2026-04-28,5101803,Barra do Garças,pop_rua,45,9
2026-04-29,5101803,Barra do Garças,idosos_sozinhos,857,168
2026-04-29,5101803,Barra do Garças,acamados,214,46
2026-04-29,5101803,Barra do Garças,gestantes_risco,142,31
2026-04-29,5101803,Barra do Garças,pop_rua,45,8
2026-04-30,5101803,Barra do Garças,idosos_sozinhos,857,154
2026-04-30,5101803,Barra do Garças,acamados,214,42
2026-04-30,5101803,Barra do Garças,gestantes_risco,142,31
2026-04-30,5101803,Barra do Garças,pop_rua,45,8
2026-05-01,5101803,Barra do Garças,idosos_sozinhos,857,179
2026-05-01,5101803,Barra do Garças,acamados,214,41
2026-05-01,5101803,Barra do Garças,gestantes_risco,142,26
2026-05-01,5101803,Barra do Garças,pop_rua,45,8
2026-05-02,5101803,Barra do Garças,idosos_sozinhos,857,172
2026-05-02,5101803,Barra do Garças,acamados,214,47
2026-05-02,5101803,Barra do Garças,gestantes_risco,142,25
2026-05-02,5101803,Barra do Garças,pop_rua,45,9
2026-05-03,5101803,Barra do Garças,idosos_sozinhos,857,168
2026-05-03,5101803,Barra do Garças,acamados,214,43
2026-05-03,5101803,Barra do Garças,gestantes_risco,142,31
2026-05-03,5101803,Barra do Garças,pop_rua,45,9
2026-05-04,5101803,Barra do Garças,idosos_sozinhos,857,171
2026-05-04,5101803,Barra do Garças,acamados,214,46
2026-05-04,5101803,Barra do Garças,gestantes_risco,142,31
2026-05-04,5101803,Barra do Garças,pop_rua,45,9
2026-05-05,5101803,Barra do Garças,idosos_sozinhos,857,196
2026-05-05,5101803,Barra do Garças,acamados,214,39
2026-05-05,5101803,Barra do Garças,gestantes_risco,142,26
2026-05-05,5101803,Barra do Garças,pop_rua,45,10
2026-05-06,5101803,Barra do Garças,idosos_sozinhos,857,160
2026-05-06,5101803,Barra do Garças,acamados,214,38
2026-05-06,5101803,Barra do Garças,gestantes_risco,142,26
2026-05-06,5101803,Barra do Garças,pop_rua,45,9
2026-05-07,5101803,Barra do Garças,idosos_sozinhos,857,159
2026-05-07,5101803,Barra do Garças,acamados,214,46
2026-05-07,5101803,Barra do Garças,gestantes_risco,142,29
2026-05-07,5101803,Barra do Garças,pop_rua,45,10
2026-05-08,5101803,Barra do Garças,idosos_sozinhos,857,168
2026-05-08,5101803,Barra do Garças,acamados,214,42
2026-05-08,5101803,Barra do Garças,gestantes_risco,142,25
2026-05-08,5101803,Barra do Garças,pop_rua,45,9
2026-05-09,5101803,Barra do Garças,idosos_sozinhos,857,163
2026-05-09,5101803,Barra do Garças,acamados,214,44
2026-05-09,5101803,Barra do Garças,gestantes_risco,142,30
2026-05-09,5101803,Barra do Garças,pop_rua,45,9
2026-05-10,5101803,Barra do Garças,idosos_sozinhos,857,196
2026-05-10,5101803,Barra do Garças,acamados,214,46
2026-05-10,5101803,Barra do Garças,gestantes_risco,142,32
2026-05-10,5101803,Barra do Garças,pop_rua,45,9
2026-05-11,5101803,Barra do Garças,idosos_sozinhos,857,185
2026-05-11,5101803,Barra do Garças,acamados,214,43
2026-05-11,5101803,Barra do Garças,gestantes_risco,142,31
2026-05-11,5101803,Barra do Garças,pop_rua,45,8
2026-05-12,5101803,Barra do Garças,idosos_sozinhos,857,180
2026-05-12,5101803,Barra do Garças,acamados,214,46
2026-05-12,5101803,Barra do Garças,gestantes_risco,142,26
2026-05-12,5101803,Barra do Garças,pop_rua,45,10
2026-05-13,5101803,Barra do Garças,idosos_sozinhos,857,170
2026-05-13,5101803,Barra do Garças,acamados,214,47
2026-05-13,5101803,Barra do Garças,gestantes_risco,142,29
2026-05-13,5101803,Barra do Garças,pop_rua,45,9
2026-05-14,5101803,Barra do Garças,idosos_sozinhos,857,185
2026-05-14,5101803,Barra do Garças,acamados,214,39
2026-05-14,5101803,Barra do Garças,gestantes_risco,142,28
2026-05-14,5101803,Barra do Garças,pop_rua,45,10
2026-05-15,5101803,Barra do Garças,idosos_sozinhos,857,178
2026-05-15,5101803,Barra do Garças,acamados,214,44
2026-05-15,5101803,Barra do Garças,gestantes_risco,142,31
2026-05-15,5101803,Barra do Garças,pop_rua,45,9
2026-05-16,5101803,Barra do Garças,idosos_sozinhos,857,190
2026-05-16,5101803,Barra do Garças,acamados,214,41
2026-05-16,5101803,Barra do Garças,gestantes_risco,142,30
2026-05-16,5101803,Barra do Garças,pop_rua,45,9
2026-05-17,5101803,Barra do Garças,idosos_sozinhos,857,162
2026-05-17,5101803,Barra do Garças,acamados,214,45
2026-05-17,5101803,Barra do Garças,gestantes_risco,142,32
2026-05-17,5101803,Barra do Garças,pop_rua,45,8
2026-05-18,5101803,Barra do Garças,idosos_sozinhos,857,158
2026-05-18,5101803,Barra do Garças,acamados,214,42
2026-05-18,5101803,Barra do Garças,gestantes_risco,142,28
2026-05-18,5101803,Barra do Garças,pop_rua,45,8
2026-05-19,5101803,Barra do Garças,idosos_sozinhos,857,174
2026-05-19,5101803,Barra do Garças,acamados,214,46
2026-05-19,5101803,Barra do Garças,gestantes_risco,142,30
2026-05-19,5101803,Barra do Garças,pop_rua,45,8
2026-05-20,5101803,Barra do Garças,idosos_sozinhos,857,162
2026-05-20,5101803,Barra do Garças,acamados,214,39
2026-05-20,5101803,Barra do Garças,gestantes_risco,142,26
2026-05-20,5101803,Barra do Garças,pop_rua,45,8
2026-05-21,5101803,Barra do Garças,idosos_sozinhos,857,195
2026-05-21,5101803,Barra do Garças,acamados,214,39
2026-05-21,5101803,Barra do Garças,gestantes_risco,142,30
2026-05-21,5101803,Barra do Garças,pop_rua,45,9
2026-05-22,5101803,Barra do Garças,idosos_sozinhos,857,174
2026-05-22,5101803,Barra do Garças,acamados,214,48
2026-05-22,5101803,Barra do Garças,gestantes_risco,142,26
2026-05-22,5101803,Barra do Garças,pop_rua,45,9
2026-05-23,5101803,Barra do Garças,idosos_sozinhos,857,188
2026-05-23,5101803,Barra do Garças,acamados,214,44
2026-05-23,5101803,Barra do Garças,gestantes_risco,142,32
2026-05-23,5101803,Barra do Garças,pop_rua,45,8
2026-05-24,5101803,Barra do Garças,idosos_sozinhos,857,163
2026-05-24,5101803,Barra do Garças,acamados,214,43
2026-05-24,5101803,Barra do Garças,gestantes_risco,142,26
2026-05-24,5101803,Barra do Garças,pop_rua,45,9
2026-05-25,5101803,Barra do Garças,idosos_sozinhos,857,179
2026-05-25,5101803,Barra do Garças,acamados,214,42
2026-05-25,5101803,Barra do Garças,gestantes_risco,142,27
2026-05-25,5101803,Barra do Garças,pop_rua,45,9
2026-05-26,5101803,Barra do Garças,idosos_sozinhos,857,154
2026-05-26,5101803,Barra do Garças,acamados,214,46
2026-05-26,5101803,Barra do Garças,gestantes_risco,142,27
2026-05-26,5101803,Barra do Garças,pop_rua,45,9
2026-05-27,5101803,Barra do Garças,idosos_sozinhos,857,155
2026-05-27,5101803,Barra do Garças,acamados,214,41
2026-05-27,5101803,Barra do Garças,gestantes_risco,142,30
2026-05-27,5101803,Barra do Garças,pop_rua,45,8
2026-05-28,5101803,Barra do Garças,idosos_sozinhos,857,195
2026-05-28,5101803,Barra do Garças,acamados,214,41
2026-05-28,5101803,Barra do Garças,gestantes_risco,142,28
2026-05-28,5101803,Barra do Garças,pop_rua,45,8
2026-05-29,5101803,Barra do Garças,idosos_sozinhos,857,183
2026-05-29,5101803,Barra do Garças,acamados,214,41
2026-05-29,5101803,Barra do Garças,gestantes_risco,142,27
2026-05-29,5101803,Barra do Garças,pop_rua,45,9
2026-05-30,5101803,Barra do Garças,idosos_sozinhos,857,195
2026-05-30,5101803,Barra do Garças,acamados,214,44
2026-05-30,5101803,Barra do Garças,gestantes_risco,142,32
2026-05-30,5101803,Barra do Garças,pop_rua,45,10
2026-05-31,5101803,Barra do Garças,idosos_sozinhos,857,192
2026-05-31,5101803,Barra do Garças,acamados,214,42
2026-05-31,5101803,Barra do Garças,gestantes_risco,142,32
2026-05-31,5101803,Barra do Garças,pop_rua,45,8
2026-06-01,5101803,Barra do Garças,idosos_sozinhos,857,169
2026-06-01,5101803,Barra do Garças,acamados,214,43
2026-06-01,5101803,Barra do Garças,gestantes_risco,142,26
2026-06-01,5101803,Barra do Garças,pop_rua,45,8
2026-06-02,5101803,Barra do Garças,idosos_sozinhos,857,165
2026-06-02,5101803,Barra do Garças,acamados,214,49
2026-06-02,5101803,Barra do Garças,gestantes_risco,142,27
2026-06-02,5101803,Barra do Garças,pop_rua,45,9
2026-06-03,5101803,Barra do Garças,idosos_sozinhos,857,175
2026-06-03,5101803,Barra do Garças,acamados,214,48
2026-06-03,5101803,Barra do Garças,gestantes_risco,142,27
2026-06-03,5101803,Barra do Garças,pop_rua,45,8
2026-06-04,5101803,Barra do Garças,idosos_sozinhos,857,188
2026-06-04,5101803,Barra do Garças,acamados,214,44
2026-06-04,5101803,Barra do Garças,gestantes_risco,142,32
2026-06-04,5101803,Barra do Garças,pop_rua,45,9
2026-06-05,5101803,Barra do Garças,idosos_sozinhos,857,160
2026-06-05,5101803,Barra do Garças,acamados,214,42
2026-06-05,5101803,Barra do Garças,gestantes_risco,142,29
2026-06-05,5101803,Barra do Garças,pop_rua,45,9
2026-06-06,5101803,Barra do Garças,idosos_sozinhos,857,181
2026-06-06,5101803,Barra do Garças,acamados,214,48
2026-06-06,5101803,Barra do Garças,gestantes_risco,142,27
2026-06-06,5101803,Barra do Garças,pop_rua,45,9
2026-06-07,5101803,Barra do Garças,idosos_sozinhos,857,183
2026-06-07,5101803,Barra do Garças,acamados,214,40
2026-06-07,5101803,Barra do Garças,gestantes_risco,142,29
2026-06-07,5101803,Barra do Garças,pop_rua,45,8
2026-06-08,5101803,Barra do Garças,idosos_sozinhos,857,174
2026-06-08,5101803,Barra do Garças,acamados,214,45
2026-06-08,5101803,Barra do Garças,gestantes_risco,142,28
2026-06-08,5101803,Barra do Garças,pop_rua,45,10
2026-06-09,5101803,Barra do Garças,idosos_sozinhos,857,196
2026-06-09,5101803,Barra do Garças,acamados,214,46
2026-06-09,5101803,Barra do Garças,gestantes_risco,142,30
2026-06-09,5101803,Barra do Garças,pop_rua,45,9
2026-06-10,5101803,Barra do Garças,idosos_sozinhos,857,222
2026-06-10,5101803,Barra do Garças,acamados,214,62
2026-06-10,5101803,Barra do Garças,gestantes_risco,142,38
2026-06-10,5101803,Barra do Garças,pop_rua,45,12
2026-06-11,5101803,Barra do Garças,idosos_sozinhos,857,308
2026-06-11,5101803,Barra do Garças,acamados,214,71
2026-06-11,5101803,Barra do Garças,gestantes_risco,142,49
2026-06-11,5101803,Barra do Garças,pop_rua,45,15
2026-06-12,5101803,Barra do Garças,idosos_sozinhos,857,365
2026-06-12,5101803,Barra do Garças,acamados,214,87
2026-06-12,5101803,Barra do Garças,gestantes_risco,142,59
2026-06-12,5101803,Barra do Garças,pop_rua,45,19
2026-06-13,5101803,Barra do Garças,idosos_sozinhos,857,429
2026-06-13,5101803,Barra do Garças,acamados,214,111
2026-06-13,5101803,Barra do Garças,gestantes_risco,142,71
2026-06-13,5101803,Barra do Garças,pop_rua,45,23
2026-06-14,5101803,Barra do Garças,idosos_sozinhos,857,512
2026-06-14,5101803,Barra do Garças,acamados,214,119
2026-06-14,5101803,Barra do Garças,gestantes_risco,142,79
2026-06-14,5101803,Barra do Garças,pop_rua,45,26
2026-06-15,5101803,Barra do Garças,idosos_sozinhos,857,553
2026-06-15,5101803,Barra do Garças,acamados,214,137
2026-06-15,5101803,Barra do Garças,gestantes_risco,142,92
2026-06-15,5101803,Barra do Garças,pop_rua,45,28
2026-06-16,5101803,Barra do Garças,idosos_sozinhos,857,636
2026-06-16,5101803,Barra do Garças,acamados,214,159
2026-06-16,5101803,Barra do Garças,gestantes_risco,142,106
2026-06-16,5101803,Barra do Garças,pop_rua,45,32
2026-06-17,5101803,Barra do Garças,idosos_sozinhos,857,671
2026-06-17,5101803,Barra do Garças,acamados,214,172
2026-06-17,5101803,Barra do Garças,gestantes_risco,142,112
2026-06-17,5101803,Barra do Garças,pop_rua,45,35
2026-06-18,5101803,Barra do Garças,idosos_sozinhos,857,758
2026-06-18,5101803,Barra do Garças,acamados,214,192
2026-06-18,5101803,Barra do Garças,gestantes_risco,142,124
2026-06-18,5101803,Barra do Garças,pop_rua,45,39
2026-04-28,5107040,Primavera do Leste,idosos_sozinhos,1178,216
2026-04-28,5107040,Primavera do Leste,acamados,294,54
2026-04-28,5107040,Primavera do Leste,gestantes_risco,196,43
2026-04-28,5107040,Primavera do Leste,pop_rua,35,7
2026-04-29,5107040,Primavera do Leste,idosos_sozinhos,1178,247
2026-04-29,5107040,Primavera do Leste,acamados,294,65
2026-04-29,5107040,Primavera do Leste,gestantes_risco,196,41
2026-04-29,5107040,Primavera do Leste,pop_rua,35,6
2026-04-30,5107040,Primavera do Leste,idosos_sozinhos,1178,257
2026-04-30,5107040,Primavera do Leste,acamados,294,54
2026-04-30,5107040,Primavera do Leste,gestantes_risco,196,41
2026-04-30,5107040,Primavera do Leste,pop_rua,35,7
2026-05-01,5107040,Primavera do Leste,idosos_sozinhos,1178,220
2026-05-01,5107040,Primavera do Leste,acamados,294,53
2026-05-01,5107040,Primavera do Leste,gestantes_risco,196,36
2026-05-01,5107040,Primavera do Leste,pop_rua,35,7
2026-05-02,5107040,Primavera do Leste,idosos_sozinhos,1178,248
2026-05-02,5107040,Primavera do Leste,acamados,294,53
2026-05-02,5107040,Primavera do Leste,gestantes_risco,196,42
2026-05-02,5107040,Primavera do Leste,pop_rua,35,6
2026-05-03,5107040,Primavera do Leste,idosos_sozinhos,1178,234
2026-05-03,5107040,Primavera do Leste,acamados,294,59
2026-05-03,5107040,Primavera do Leste,gestantes_risco,196,44
2026-05-03,5107040,Primavera do Leste,pop_rua,35,7
2026-05-04,5107040,Primavera do Leste,idosos_sozinhos,1178,230
2026-05-04,5107040,Primavera do Leste,acamados,294,63
2026-05-04,5107040,Primavera do Leste,gestantes_risco,196,40
2026-05-04,5107040,Primavera do Leste,pop_rua,35,7
2026-05-05,5107040,Primavera do Leste,idosos_sozinhos,1178,240
2026-05-05,5107040,Primavera do Leste,acamados,294,56
2026-05-05,5107040,Primavera do Leste,gestantes_risco,196,43
2026-05-05,5107040,Primavera do Leste,pop_rua,35,7
2026-05-06,5107040,Primavera do Leste,idosos_sozinhos,1178,247
2026-05-06,5107040,Primavera do Leste,acamados,294,55
2026-05-06,5107040,Primavera do Leste,gestantes_risco,196,38
2026-05-06,5107040,Primavera do Leste,pop_rua,35,6
2026-05-07,5107040,Primavera do Leste,idosos_sozinhos,1178,219
2026-05-07,5107040,Primavera do Leste,acamados,294,67
2026-05-07,5107040,Primavera do Leste,gestantes_risco,196,38
2026-05-07,5107040,Primavera do Leste,pop_rua,35,6
2026-05-08,5107040,Primavera do Leste,idosos_sozinhos,1178,235
2026-05-08,5107040,Primavera do Leste,acamados,294,54
2026-05-08,5107040,Primavera do Leste,gestantes_risco,196,36
2026-05-08,5107040,Primavera do Leste,pop_rua,35,7
2026-05-09,5107040,Primavera do Leste,idosos_sozinhos,1178,243
2026-05-09,5107040,Primavera do Leste,acamados,294,63
2026-05-09,5107040,Primavera do Leste,gestantes_risco,196,44
2026-05-09,5107040,Primavera do Leste,pop_rua,35,6
2026-05-10,5107040,Primavera do Leste,idosos_sozinhos,1178,247
2026-05-10,5107040,Primavera do Leste,acamados,294,59
2026-05-10,5107040,Primavera do Leste,gestantes_risco,196,43
2026-05-10,5107040,Primavera do Leste,pop_rua,35,7
2026-05-11,5107040,Primavera do Leste,idosos_sozinhos,1178,228
2026-05-11,5107040,Primavera do Leste,acamados,294,59
2026-05-11,5107040,Primavera do Leste,gestantes_risco,196,43
2026-05-11,5107040,Primavera do Leste,pop_rua,35,7
2026-05-12,5107040,Primavera do Leste,idosos_sozinhos,1178,246
2026-05-12,5107040,Primavera do Leste,acamados,294,54
2026-05-12,5107040,Primavera do Leste,gestantes_risco,196,36
2026-05-12,5107040,Primavera do Leste,pop_rua,35,7
2026-05-13,5107040,Primavera do Leste,idosos_sozinhos,1178,256
2026-05-13,5107040,Primavera do Leste,acamados,294,61
2026-05-13,5107040,Primavera do Leste,gestantes_risco,196,39
2026-05-13,5107040,Primavera do Leste,pop_rua,35,7
2026-05-14,5107040,Primavera do Leste,idosos_sozinhos,1178,255
2026-05-14,5107040,Primavera do Leste,acamados,294,56
2026-05-14,5107040,Primavera do Leste,gestantes_risco,196,38
2026-05-14,5107040,Primavera do Leste,pop_rua,35,6
2026-05-15,5107040,Primavera do Leste,idosos_sozinhos,1178,241
2026-05-15,5107040,Primavera do Leste,acamados,294,60
2026-05-15,5107040,Primavera do Leste,gestantes_risco,196,37
2026-05-15,5107040,Primavera do Leste,pop_rua,35,7
2026-05-16,5107040,Primavera do Leste,idosos_sozinhos,1178,220
2026-05-16,5107040,Primavera do Leste,acamados,294,62
2026-05-16,5107040,Primavera do Leste,gestantes_risco,196,39
2026-05-16,5107040,Primavera do Leste,pop_rua,35,7
2026-05-17,5107040,Primavera do Leste,idosos_sozinhos,1178,264
2026-05-17,5107040,Primavera do Leste,acamados,294,65
2026-05-17,5107040,Primavera do Leste,gestantes_risco,196,37
2026-05-17,5107040,Primavera do Leste,pop_rua,35,6
2026-05-18,5107040,Primavera do Leste,idosos_sozinhos,1178,253
2026-05-18,5107040,Primavera do Leste,acamados,294,62
2026-05-18,5107040,Primavera do Leste,gestantes_risco,196,41
2026-05-18,5107040,Primavera do Leste,pop_rua,35,6
2026-05-19,5107040,Primavera do Leste,idosos_sozinhos,1178,247
2026-05-19,5107040,Primavera do Leste,acamados,294,65
2026-05-19,5107040,Primavera do Leste,gestantes_risco,196,39
2026-05-19,5107040,Primavera do Leste,pop_rua,35,6
2026-05-20,5107040,Primavera do Leste,idosos_sozinhos,1178,233
2026-05-20,5107040,Primavera do Leste,acamados,294,66
2026-05-20,5107040,Primavera do Leste,gestantes_risco,196,42
2026-05-20,5107040,Primavera do Leste,pop_rua,35,7
2026-05-21,5107040,Primavera do Leste,idosos_sozinhos,1178,220
2026-05-21,5107040,Primavera do Leste,acamados,294,57
2026-05-21,5107040,Primavera do Leste,gestantes_risco,196,41
2026-05-21,5107040,Primavera do Leste,pop_rua,35,8
2026-05-22,5107040,Primavera do Leste,idosos_sozinhos,1178,225
2026-05-22,5107040,Primavera do Leste,acamados,294,63
2026-05-22,5107040,Primavera do Leste,gestantes_risco,196,37
2026-05-22,5107040,Primavera do Leste,pop_rua,35,7
2026-05-23,5107040,Primavera do Leste,idosos_sozinhos,1178,241
2026-05-23,5107040,Primavera do Leste,acamados,294,54
2026-05-23,5107040,Primavera do Leste,gestantes_risco,196,39
2026-05-23,5107040,Primavera do Leste,pop_rua,35,6
2026-05-24,5107040,Primavera do Leste,idosos_sozinhos,1178,259
2026-05-24,5107040,Primavera do Leste,acamados,294,58
2026-05-24,5107040,Primavera do Leste,gestantes_risco,196,37
2026-05-24,5107040,Primavera do Leste,pop_rua,35,7
2026-05-25,5107040,Primavera do Leste,idosos_sozinhos,1178,247
2026-05-25,5107040,Primavera do Leste,acamados,294,57
2026-05-25,5107040,Primavera do Leste,gestantes_risco,196,44
2026-05-25,5107040,Primavera do Leste,pop_rua,35,7
2026-05-26,5107040,Primavera do Leste,idosos_sozinhos,1178,266
2026-05-26,5107040,Primavera do Leste,acamados,294,64
2026-05-26,5107040,Primavera do Leste,gestantes_risco,196,39
2026-05-26,5107040,Primavera do Leste,pop_rua,35,7
2026-05-27,5107040,Primavera do Leste,idosos_sozinhos,1178,248
2026-05-27,5107040,Primavera do Leste,acamados,294,60
2026-05-27,5107040,Primavera do Leste,gestantes_risco,196,41
2026-05-27,5107040,Primavera do Leste,pop_rua,35,7
2026-05-28,5107040,Primavera do Leste,idosos_sozinhos,1178,243
2026-05-28,5107040,Primavera do Leste,acamados,294,56
2026-05-28,5107040,Primavera do Leste,gestantes_risco,196,43
2026-05-28,5107040,Primavera do Leste,pop_rua,35,7
2026-05-29,5107040,Primavera do Leste,idosos_sozinhos,1178,255
2026-05-29,5107040,Primavera do Leste,acamados,294,63
2026-05-29,5107040,Primavera do Leste,gestantes_risco,196,40
2026-05-29,5107040,Primavera do Leste,pop_rua,35,6
2026-05-30,5107040,Primavera do Leste,idosos_sozinhos,1178,249
2026-05-30,5107040,Primavera do Leste,acamados,294,54
2026-05-30,5107040,Primavera do Leste,gestantes_risco,196,40
2026-05-30,5107040,Primavera do Leste,pop_rua,35,7
2026-05-31,5107040,Primavera do Leste,idosos_sozinhos,1178,257
2026-05-31,5107040,Primavera do Leste,acamados,294,57
2026-05-31,5107040,Primavera do Leste,gestantes_risco,196,37
2026-05-31,5107040,Primavera do Leste,pop_rua,35,6
2026-06-01,5107040,Primavera do Leste,idosos_sozinhos,1178,245
2026-06-01,5107040,Primavera do Leste,acamados,294,54
2026-06-01,5107040,Primavera do Leste,gestantes_risco,196,36
2026-06-01,5107040,Primavera do Leste,pop_rua,35,6
2026-06-02,5107040,Primavera do Leste,idosos_sozinhos,1178,226
2026-06-02,5107040,Primavera do Leste,acamados,294,63
2026-06-02,5107040,Primavera do Leste,gestantes_risco,196,44
2026-06-02,5107040,Primavera do Leste,pop_rua,35,6
2026-06-03,5107040,Primavera do Leste,idosos_sozinhos,1178,235
2026-06-03,5107040,Primavera do Leste,acamados,294,65
2026-06-03,5107040,Primavera do Leste,gestantes_risco,196,36
2026-06-03,5107040,Primavera do Leste,pop_rua,35,7
2026-06-04,5107040,Primavera do Leste,idosos_sozinhos,1178,244
2026-06-04,5107040,Primavera do Leste,acamados,294,66
2026-06-04,5107040,Primavera do Leste,gestantes_risco,196,40
2026-06-04,5107040,Primavera do Leste,pop_rua,35,6
2026-06-05,5107040,Primavera do Leste,idosos_sozinhos,1178,213
2026-06-05,5107040,Primavera do Leste,acamados,294,64
2026-06-05,5107040,Primavera do Leste,gestantes_risco,196,36
2026-06-05,5107040,Primavera do Leste,pop_rua,35,7
2026-06-06,5107040,Primavera do Leste,idosos_sozinhos,1178,240
2026-06-06,5107040,Primavera do Leste,acamados,294,63
2026-06-06,5107040,Primavera do Leste,gestantes_risco,196,44
2026-06-06,5107040,Primavera do Leste,pop_rua,35,7
2026-06-07,5107040,Primavera do Leste,idosos_sozinhos,1178,223
2026-06-07,5107040,Primavera do Leste,acamados,294,56
2026-06-07,5107040,Primavera do Leste,gestantes_risco,196,39
2026-06-07,5107040,Primavera do Leste,pop_rua,35,6
2026-06-08,5107040,Primavera do Leste,idosos_sozinhos,1178,259
2026-06-08,5107040,Primavera do Leste,acamados,294,64
2026-06-08,5107040,Primavera do Leste,gestantes_risco,196,35
2026-06-08,5107040,Primavera do Leste,pop_rua,35,7
2026-06-09,5107040,Primavera do Leste,idosos_sozinhos,1178,268
2026-06-09,5107040,Primavera do Leste,acamados,294,65
2026-06-09,5107040,Primavera do Leste,gestantes_risco,196,40
2026-06-09,5107040,Primavera do Leste,pop_rua,35,7
2026-06-10,5107040,Primavera do Leste,idosos_sozinhos,1178,319
2026-06-10,5107040,Primavera do Leste,acamados,294,84
2026-06-10,5107040,Primavera do Leste,gestantes_risco,196,49
2026-06-10,5107040,Primavera do Leste,pop_rua,35,8
2026-06-11,5107040,Primavera do Leste,idosos_sozinhos,1178,430
2026-06-11,5107040,Primavera do Leste,acamados,294,102
2026-06-11,5107040,Primavera do Leste,gestantes_risco,196,72
2026-06-11,5107040,Primavera do Leste,pop_rua,35,13
2026-06-12,5107040,Primavera do Leste,idosos_sozinhos,1178,513
2026-06-12,5107040,Primavera do Leste,acamados,294,123
2026-06-12,5107040,Primavera do Leste,gestantes_risco,196,84
2026-06-12,5107040,Primavera do Leste,pop_rua,35,15
2026-06-13,5107040,Primavera do Leste,idosos_sozinhos,1178,622
2026-06-13,5107040,Primavera do Leste,acamados,294,145
2026-06-13,5107040,Primavera do Leste,gestantes_risco,196,101
2026-06-13,5107040,Primavera do Leste,pop_rua,35,16
2026-06-14,5107040,Primavera do Leste,idosos_sozinhos,1178,696
2026-06-14,5107040,Primavera do Leste,acamados,294,167
2026-06-14,5107040,Primavera do Leste,gestantes_risco,196,115
2026-06-14,5107040,Primavera do Leste,pop_rua,35,19
2026-06-15,5107040,Primavera do Leste,idosos_sozinhos,1178,745
2026-06-15,5107040,Primavera do Leste,acamados,294,187
2026-06-15,5107040,Primavera do Leste,gestantes_risco,196,124
2026-06-15,5107040,Primavera do Leste,pop_rua,35,22
2026-06-16,5107040,Primavera do Leste,idosos_sozinhos,1178,838
2026-06-16,5107040,Primavera do Leste,acamados,294,211
2026-06-16,5107040,Primavera do Leste,gestantes_risco,196,145
2026-06-16,5107040,Primavera do Leste,pop_rua,35,25
2026-06-17,5107040,Primavera do Leste,idosos_sozinhos,1178,920
2026-06-17,5107040,Primavera do Leste,acamados,294,231
2026-06-17,5107040,Primavera do Leste,gestantes_risco,196,159
2026-06-17,5107040,Primavera do Leste,pop_rua,35,27
2026-06-18,5107040,Primavera do Leste,idosos_sozinhos,1178,1053
2026-06-18,5107040,Primavera do Leste,acamados,294,252
2026-06-18,5107040,Primavera do Leste,gestantes_risco,196,171
2026-06-18,5107040,Primavera do Leste,pop_rua,35,31
2026-04-28,5100250,Alta Floresta,idosos_sozinhos,702,155
2026-04-28,5100250,Alta Floresta,acamados,175,35
2026-04-28,5100250,Alta Floresta,gestantes_risco,117,24
2026-04-28,5100250,Alta Floresta,pop_rua,25,4
2026-04-29,5100250,Alta Floresta,idosos_sozinhos,702,138
2026-04-29,5100250,Alta Floresta,acamados,175,34
2026-04-29,5100250,Alta Floresta,gestantes_risco,117,21
2026-04-29,5100250,Alta Floresta,pop_rua,25,5
2026-04-30,5100250,Alta Floresta,idosos_sozinhos,702,132
2026-04-30,5100250,Alta Floresta,acamados,175,36
